event_id,disaster_title,category,event_date,lon,lat,source_url,primary_category,data_type
EONET_21429,"Wildfire Turner, Boundary, Idaho",Wildfires,2026-07-16 01:14:00+00:00,-116.38025,48.825083,https://irwin.doi.gov/observer/incidents/2026-IDNIA-000405,Wildfires,disaster
EONET_21417,"Wildfire 0446 CAMEL HUMP, Wheeler, Oregon",Wildfires,2026-07-16 01:13:00+00:00,-120.052,44.761667,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000446,Wildfires,disaster
EONET_21375,"Wildfire 0445 CROSSWHITE, Wheeler, Oregon",Wildfires,2026-07-16 00:17:00+00:00,-120.199167,44.803333,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000445,Wildfires,disaster
EONET_21376,"Wildfire 0450 COVE CREEK, Wheeler, Oregon",Wildfires,2026-07-16 00:08:00+00:00,-120.346403,44.942899,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000450,Wildfires,disaster
EONET_21377,"Wildfire 0449 PORCUPINE RIDGE, Gilliam, Oregon",Wildfires,2026-07-15 22:01:00+00:00,-120.350257,45.18894,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000449,Wildfires,disaster
EONET_21379,"Wildfire Lower Dry Creek Mutual Aid, Umatilla, Oregon",Wildfires,2026-07-15 21:33:00+00:00,-118.410667,45.906083,https://irwin.doi.gov/observer/incidents/2026-OR973S-000268,Wildfires,disaster
EONET_21414,"Wildfire 0433 BREWER, Jefferson, Oregon",Wildfires,2026-07-15 19:59:00+00:00,-120.907094,44.588568,https://irwin.doi.gov/observer/incidents/2026-OR951S-000433,Wildfires,disaster
EONET_21378,"Wildfire THORN, San Diego, California",Wildfires,2026-07-15 18:49:00+00:00,-116.332927,32.691104,https://irwin.doi.gov/observer/incidents/2026-CASDU-016203,Wildfires,disaster
EONET_21395,"Wildfire Charger 2, Collier, Florida",Wildfires,2026-07-15 11:57:00+00:00,-81.0615,25.973667,https://irwin.doi.gov/observer/incidents/2026-FLBCP-002227,Wildfires,disaster
EONET_21387,"Wildfire BUCKET SHOP (53)~, Hillsborough, Florida",Wildfires,2026-07-15 11:13:00+00:00,-82.0833333,27.6688889,https://irwin.doi.gov/observer/incidents/2026-FLFLS-261400379,Wildfires,disaster
EONET_21388,"Prescribed Fire RX Flowing 24, Clay, Minnesota",Wildfires,2026-07-15 11:10:00+00:00,-96.44761667,47.01508333,https://irwin.doi.gov/observer/incidents/2025-MNMNS-RX2593380,Wildfires,disaster
