event_id,title,category,date,lon,lat,source_url
EONET_20227,Wildfire in Russian Federation 1028725,Wildfires,2026-05-14T19:00:00Z,126.18992870670553,53.11318280958348,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028725
EONET_20228,Wildfire in Russian Federation 1028726,Wildfires,2026-05-14T19:00:00Z,127.11482436252628,53.57330046008464,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028726
EONET_20202,"RANGE Wildfire, Monterey, California",Wildfires,2026-05-14T18:19:00Z,-120.811504,35.829565,https://irwin.doi.gov/observer/incidents/3acb48ed-c3a5-49da-bb7f-22b201fb7ebe
EONET_20155,"51 Wildfire, Morton, Kansas",Wildfires,2026-05-14T18:17:00Z,-101.655228,37.18058,https://irwin.doi.gov/observer/incidents/c2dcb1c7-e144-4031-9c3b-0d9d3438ab58
EONET_20186,"Mimms Wildfire, Quay, New Mexico",Wildfires,2026-05-14T18:06:00Z,-103.934566,34.818397,https://irwin.doi.gov/observer/incidents/df424a1d-f6d6-4095-8786-dd329a7fb229
EONET_20098,"Eagle Lake Fire Wildfire, Hancock, Iowa",Wildfires,2026-05-14T11:04:00Z,-93.72348843,43.11279415,https://irwin.doi.gov/observer/incidents/c283aec9-aab3-4720-addc-47bb6a433a32
EONET_20204,"DeSoto BB 8366 RX Prescribed Fire, Harrison, Mississippi",Wildfires,2026-05-14T09:54:00Z,-88.9959,30.673,https://irwin.doi.gov/observer/incidents/a026bf75-f984-41cf-b2ea-7b9037ca667f
EONET_20206,"Chickasawhay CPT 439 441 RX Prescribed Fire, Wayne, Mississippi",Wildfires,2026-05-14T09:35:00Z,-88.6767,31.4818,https://irwin.doi.gov/observer/incidents/e91c33ef-bfa1-4a69-971e-3c8c4a4689e0
EONET_20156,"SEVEN CABINS Wildfire, Lincoln, New Mexico",Wildfires,2026-05-14T07:42:00Z,14.0,200.0,https://irwin.doi.gov/observer/incidents/cee6fe44-48eb-42fa-b351-5f3d8dfe5a2f
EONET_20095,"Ash Pole Wildfire, Dawes, Nebraska",Wildfires,2026-05-14T03:26:00Z,-103.2415,42.626352,https://irwin.doi.gov/observer/incidents/67b9dde7-df9f-4ade-84b2-d397e8662e48
EONET_20189,"Rochelle 2 Wildfire, Converse, Wyoming",Wildfires,2026-05-13T22:52:00Z,-105.2177,43.49225,https://irwin.doi.gov/observer/incidents/01aac875-e26e-49e4-9db0-80b5965a7b9f
EONET_20094,"NEURALIA Wildfire, Kern, California",Wildfires,2026-05-13T20:02:00Z,-117.98596,35.235788,https://irwin.doi.gov/observer/incidents/5be7b8cc-2c09-4f31-bf3b-5f1d26d5adcd
EONET_20093,"Pasadena Valley Wildfire, Elmore, Idaho",Wildfires,2026-05-13T19:45:00Z,-115.260567,42.9622,https://irwin.doi.gov/observer/incidents/a504b060-c0a6-4c43-a281-19e1886c9aa0
EONET_20177,"Jericho Creek Wildfire, Powell, Montana",Wildfires,2026-05-13T19:12:00Z,-112.340167,46.477333,https://irwin.doi.gov/observer/incidents/1c840397-b333-46fc-9191-1cdbb82ce4f8
EONET_20086,Wildfire in Australia 1028667,Wildfires,2026-05-13T19:00:00Z,131.79236738189468,-13.456114038889064,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028667
EONET_20106,Wildfire in Australia 1028673,Wildfires,2026-05-13T19:00:00Z,121.92913504786449,-18.96981762255115,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028673
EONET_20107,Wildfire in Australia 1028674,Wildfires,2026-05-13T19:00:00Z,130.53677188297763,-13.875708913432849,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028674
EONET_20108,Wildfire in Australia 1028675,Wildfires,2026-05-13T19:00:00Z,130.30444207482282,-13.817645727177345,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028675
EONET_20125,Wildfire in Australia 1028689,Wildfires,2026-05-13T19:00:00Z,130.25845324881533,-14.985855734913807,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028689
EONET_20126,Wildfire in Russian Federation 1028690,Wildfires,2026-05-13T19:00:00Z,126.63118756606825,53.10412386698627,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028690
EONET_20136,Wildfire in Russian Federation 1028700,Wildfires,2026-05-13T19:00:00Z,127.26342187929095,53.23450441177846,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028700
EONET_20137,Wildfire in United States 1028701,Wildfires,2026-05-13T19:00:00Z,-105.32614451177328,33.62704563689134,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028701
EONET_20138,Wildfire in Australia 1028702,Wildfires,2026-05-13T19:00:00Z,131.6562650276136,-13.430320746975607,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028702
EONET_20139,Wildfire in Russian Federation 1028703,Wildfires,2026-05-13T19:00:00Z,126.61684631041277,53.10899693454384,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028703
EONET_20145,"Wildfire in Russian Federation, China 1028706",Wildfires,2026-05-13T19:00:00Z,124.8397974964825,53.177187965477316,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028706
EONET_20146,Wildfire in Russian Federation 1028707,Wildfires,2026-05-13T19:00:00Z,126.87957635049635,53.37462266696996,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028707
EONET_20216,Wildfire in Honduras 1028713,Wildfires,2026-05-13T19:00:00Z,-86.99300095092552,14.529362734481753,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028713
EONET_20096,"Wild Horse Wildfire, Millard, Utah",Wildfires,2026-05-13T17:08:00Z,-112.24211,39.46574,https://irwin.doi.gov/observer/incidents/fd427073-88d5-4cfa-95a1-7be3d3e5e00f
EONET_20255,"NW SANDS BLOCK A RX Prescribed Fire, Bayfield, Wisconsin",Wildfires,2026-05-13T11:37:00Z,-91.299747,46.617832,https://irwin.doi.gov/observer/incidents/17eaee3d-9c58-48b9-911b-f2c02fbd6683
EONET_20099,"RX WINN BU 113 Prescribed Fire, Grant, Louisiana",Wildfires,2026-05-13T09:44:00Z,-92.5188,31.746,https://irwin.doi.gov/observer/incidents/0332cd8c-1d43-41e1-b8c4-3b0992de3e13
EONET_20104,Flood in Bangladesh 1103878,Floods,2026-05-12T20:00:00Z,90.3395618,25.1222567,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103878
EONET_20117,Flood in Thailand 1103881,Floods,2026-05-12T20:00:00Z,100.9552749,16.3293171,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103881
EONET_20118,Flood in Philippines 1103880,Floods,2026-05-12T20:00:00Z,124.748923,6.6191395,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103880
EONET_20119,Flood in Yemen 1103882,Floods,2026-05-12T20:00:00Z,43.767179,13.757808,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103882
EONET_20079,Wildfire in Mongolia 1028659,Wildfires,2026-05-12T19:00:00Z,115.26586196942249,46.150031412685685,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028659
EONET_20080,Wildfire in Australia 1028660,Wildfires,2026-05-12T19:00:00Z,130.04341236141457,-15.26705737894975,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028660
EONET_20081,Wildfire in Australia 1028661,Wildfires,2026-05-12T19:00:00Z,124.99125948398067,-17.481468911731803,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028661
EONET_20082,Wildfire in Mongolia 1028662,Wildfires,2026-05-12T19:00:00Z,115.3636154473448,46.219615163796476,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028662
EONET_20087,Wildfire in Mongolia 1028664,Wildfires,2026-05-12T19:00:00Z,115.93974122527986,46.12433205693335,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028664
EONET_20088,Wildfire in Mongolia 1028665,Wildfires,2026-05-12T19:00:00Z,116.20144466073535,46.2194365580596,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028665
EONET_20089,Wildfire in Russian Federation 1028668,Wildfires,2026-05-12T19:00:00Z,133.84258065529383,48.69157827612376,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028668
EONET_20109,Wildfire in Australia 1028676,Wildfires,2026-05-12T19:00:00Z,124.78156254665315,-17.831033493470862,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028676
EONET_20110,Wildfire in Russian Federation 1028677,Wildfires,2026-05-12T19:00:00Z,130.19977916541788,50.81927492180209,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028677
EONET_20140,Wildfire in Venezuela 1028696,Wildfires,2026-05-12T19:00:00Z,-62.68101781290886,8.560291672044102,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028696
EONET_20217,Wildfire in Russian Federation 1028719,Wildfires,2026-05-12T19:00:00Z,132.35787773547557,50.99943792070505,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028719
EONET_20205,"Stotz RX Prescribed Fire, Edmunds, South Dakota",Wildfires,2026-05-12T11:12:00Z,-99.5704,45.3842,https://irwin.doi.gov/observer/incidents/5dede778-5db5-49ef-a34b-eb557a98d845
EONET_20083,Wildfire in Russian Federation 1028663,Wildfires,2026-05-11T19:00:00Z,130.05909878101764,50.88973956922919,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028663
EONET_20111,Wildfire in Australia 1028678,Wildfires,2026-05-11T19:00:00Z,131.09070646072618,-14.518219006069257,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028678
EONET_20112,Wildfire in Australia 1028679,Wildfires,2026-05-11T19:00:00Z,130.80178883109085,-14.619709722124625,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028679
EONET_20113,Wildfire in Russian Federation 1028680,Wildfires,2026-05-11T19:00:00Z,136.7702449319372,50.432387211683604,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028680
EONET_20097,"Teal Wildfire, Sheridan, Montana",Wildfires,2026-05-11T18:23:00Z,-104.49667,48.46517,https://irwin.doi.gov/observer/incidents/2155e668-f816-469f-92f1-3314545df327
EONET_20061,"rx-Young 1 Prescribed Fire, Jefferson, Wisconsin",Wildfires,2026-05-11T13:22:00Z,-88.630401,42.8455985,https://irwin.doi.gov/observer/incidents/9d3d3cda-00ae-4b33-b930-ad5d3e3655a2
EONET_20062,"MAX ROAD (06) Wildfire, Broward, Florida",Wildfires,2026-05-11T10:01:00Z,-80.4538889,25.9602778,https://irwin.doi.gov/observer/incidents/b9437e3b-3fd9-40b6-81fc-4e75379d437e
EONET_20060,"NIKE Wildfire, Grant, Washington",Wildfires,2026-05-11T09:33:00Z,-119.590383,46.766217,https://irwin.doi.gov/observer/incidents/1191b2c6-812b-457a-b824-ce37b47157b1
EONET_20064,"Rx Upshur 3999 Prescribed Fire, Upshur, Texas",Wildfires,2026-05-11T09:09:00Z,-95.04077,32.758815,https://irwin.doi.gov/observer/incidents/1c9b2dc8-a084-4c5c-bb41-7bcf6dcb5ca6
EONET_20101,"Peterson Road RX Prescribed Fire, Benzie, Michigan",Wildfires,2026-05-11T08:45:00Z,-86.0925,44.72,https://irwin.doi.gov/observer/incidents/6474f1cf-405c-4433-a8c7-b9d03f2e8d0a
EONET_20046,Wildfire in Australia 1028641,Wildfires,2026-05-10T19:00:00Z,129.84838608555242,-13.651743831070458,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028641
EONET_20071,Wildfire in Australia 1028653,Wildfires,2026-05-10T19:00:00Z,130.57707218271906,-14.972754530773363,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028653
EONET_20084,Wildfire in Liberia 1028657,Wildfires,2026-05-10T19:00:00Z,-8.710936648138546,7.240466395620291,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028657
EONET_20085,Wildfire in Australia 1028658,Wildfires,2026-05-10T19:00:00Z,130.6061606601242,-14.927106740785918,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028658
EONET_20114,Wildfire in Australia 1028681,Wildfires,2026-05-10T19:00:00Z,130.19392579941587,-13.467438100468017,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028681
EONET_20115,Wildfire in Russian Federation 1028682,Wildfires,2026-05-10T19:00:00Z,127.16092171654721,52.7514135021746,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028682
EONET_20141,Wildfire in Bolivia 1028697,Wildfires,2026-05-10T19:00:00Z,-59.7676583158346,-16.709293931523792,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028697
EONET_20147,Wildfire in Russian Federation 1028705,Wildfires,2026-05-10T19:00:00Z,126.75945665160107,53.43072948167629,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028705
EONET_20276,Wildfire in Russian Federation 1028740,Wildfires,2026-05-10T19:00:00Z,135.0051385380359,51.440538244205186,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028740
EONET_20063,"Rothi East RX Prescribed Fire, Big Stone, Minnesota",Wildfires,2026-05-10T11:34:00Z,-96.27005,45.32005,https://irwin.doi.gov/observer/incidents/f5e7f8f0-35f3-4f65-b2df-1ca92a70ffb7
EONET_20066,"Lasso Loop RX Prescribed Fire, Benzie, Michigan",Wildfires,2026-05-10T09:04:00Z,-86.091389,44.729167,https://irwin.doi.gov/observer/incidents/5a2ac593-0c74-40d1-bade-d6c08afc935b
EONET_20078,Flood in Pakistan 1103877,Floods,2026-05-09T20:00:00Z,71.2678805,33.712802,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103877
EONET_20047,Wildfire in Russian Federation 1028642,Wildfires,2026-05-09T19:00:00Z,134.79097474455511,48.933340435084276,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028642
EONET_20048,Wildfire in Australia 1028643,Wildfires,2026-05-09T19:00:00Z,130.34633440049444,-15.16969454241287,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028643
EONET_20049,Wildfire in Australia 1028644,Wildfires,2026-05-09T19:00:00Z,130.53267646724606,-15.183332742661614,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028644
EONET_20050,Wildfire in Russian Federation 1028645,Wildfires,2026-05-09T19:00:00Z,133.4298293990992,48.69831367072151,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028645
EONET_20051,Wildfire in Russian Federation 1028646,Wildfires,2026-05-09T19:00:00Z,130.7415591566258,49.00053247817513,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028646
EONET_20052,Wildfire in Russian Federation 1028636,Wildfires,2026-05-09T19:00:00Z,129.8058278059038,50.78228184364474,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028636
EONET_20053,Wildfire in Russian Federation 1028639,Wildfires,2026-05-09T19:00:00Z,129.6826143409722,50.78109374615009,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028639
EONET_20072,Wildfire in Australia 1028654,Wildfires,2026-05-09T19:00:00Z,130.52835867542342,-15.487845981489718,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028654
EONET_20127,Wildfire in Australia 1028691,Wildfires,2026-05-09T19:00:00Z,130.11558744892565,-15.058321396883604,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028691
EONET_20069,"BRITE Wildfire, Kern, California",Wildfires,2026-05-09T17:20:00Z,-119.4958333,35.3419444,https://irwin.doi.gov/observer/incidents/6b54ea91-4f1c-40d2-ab89-11f826491e96
EONET_20030,Wildfire in Australia 1028625,Wildfires,2026-05-08T19:00:00Z,131.4131795186518,-13.342250460840775,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028625
EONET_20054,Wildfire in Russian Federation 1028647,Wildfires,2026-05-08T19:00:00Z,134.06579457062483,48.673722177061215,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028647
EONET_20116,Wildfire in Ethiopia 1028671,Wildfires,2026-05-08T19:00:00Z,33.451143066775444,8.147583849771289,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028671
EONET_20128,Wildfire in Australia 1028692,Wildfires,2026-05-08T19:00:00Z,132.0862481134685,-14.10092004947227,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028692
EONET_20237,"Jesson WPA RX Prescribed Fire, Spink, South Dakota",Wildfires,2026-05-08T10:26:00Z,-98.658,44.774,https://irwin.doi.gov/observer/incidents/f5aa687e-315b-43bf-bffe-93a1c411eb56
EONET_20070,"Big Neal RX Prescribed Fire, Bath, Virginia",Wildfires,2026-05-08T10:02:00Z,-79.817083,38.12855,https://irwin.doi.gov/observer/incidents/3e08fbd0-8fca-4251-a407-05fb19f756b4
EONET_2736,Iceberg B22A,Sea and Lake Ice,2011-08-30T00:00:00Z,-108.5265,-74.2006,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2022-02-18T00:00:00Z,-109.44,-73.82,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-01-27T00:00:00Z,-108.78,-73.39,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-02-17T00:00:00Z,-108.24,-72.76,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-03-10T00:00:00Z,-108.85,-72.33,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-04-21T00:00:00Z,-111.09,-72.2,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-05-19T00:00:00Z,-113.27,-72.1,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-06-30T00:00:00Z,-115.09,-72.02,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-07-28T00:00:00Z,-113.47,-72.13,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-08-18T00:00:00Z,-112.4,-71.72,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2023-12-08T00:00:00Z,-114.38,-71.47,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2024-01-04T00:00:00Z,-116.41,-71.5,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2024-02-16T00:00:00Z,-117.78,-71.81,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2024-03-29T00:00:00Z,-119.18,-72.15,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2024-12-13T00:00:00Z,-143.26,-74.32,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2024-12-20T00:00:00Z,-145.28,-74.54,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-01-02T00:00:00Z,-147.2,-74.93,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-01-23T00:00:00Z,-149.39,-75.29,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-01-31T00:00:00Z,-151.53,-75.62,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-02-14T00:00:00Z,-153.91,-75.86,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-03-06T00:00:00Z,-155.77,-76.31,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-03-27T00:00:00Z,-158.09,-76.29,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-04-11T00:00:00Z,-160.03,-76.16,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-05-09T00:00:00Z,-161.95,-75.8,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-05-22T00:00:00Z,-162.46,-75.3,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-06-05T00:00:00Z,-165.18,-75.08,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-06-20T00:00:00Z,-167.15,-74.62,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-07-04T00:00:00Z,-168.96,-74.24,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-07-31T00:00:00Z,-169.91,-73.66,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-08-21T00:00:00Z,-170.36,-72.85,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-09-04T00:00:00Z,-171.01,-72.31,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-09-11T00:00:00Z,-172.53,-72.15,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-09-26T00:00:00Z,-173.47,-71.69,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-10-09T00:00:00Z,-174.64,-71.1,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-10-16T00:00:00Z,-175.65,-70.78,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-10-31T00:00:00Z,-177.22,-70.62,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2025-11-28T00:00:00Z,-178.57,-70.25,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2026-03-26T00:00:00Z,-178.6,-70.7,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2026-05-08T00:00:00Z,-179.72,-70.31,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2026-05-15T00:00:00Z,178.75,-70.08,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2026-05-29T00:00:00Z,177.27,-69.7,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2026-06-12T00:00:00Z,175.86,-69.97,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2026-06-18T00:00:00Z,174.59,-69.77,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_2736,Iceberg B22A,Sea and Lake Ice,2026-07-03T00:00:00Z,174.74,-69.18,http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-05-28T00:00:00Z,-57.04,-75.57,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-06-11T00:00:00Z,-56.38,-74.98,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-07-02T00:00:00Z,-56.65,-74.41,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-07-23T00:00:00Z,-57.29,-73.85,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-08-20T00:00:00Z,-58.29,-72.87,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-09-17T00:00:00Z,-59.3,-72.03,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-10-15T00:00:00Z,-59.61,-71.14,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2021-11-12T00:00:00Z,-59.88,-70.66,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-02-04T00:00:00Z,-60.06,-69.93,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-03-25T00:00:00Z,-59.89,-69.42,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-05-13T00:00:00Z,-60.03,-68.97,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-06-03T00:00:00Z,-59.62,-68.41,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-07-08T00:00:00Z,-59.56,-67.76,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-07-29T00:00:00Z,-59.0,-67.18,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-08-26T00:00:00Z,-59.15,-66.72,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2022-11-04T00:00:00Z,-59.83,-66.27,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2023-02-03T00:00:00Z,-58.61,-66.41,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2023-04-14T00:00:00Z,-59.75,-66.08,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2023-05-12T00:00:00Z,-60.2,-65.64,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2023-11-24T00:00:00Z,-58.92,-65.38,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2023-12-08T00:00:00Z,-57.76,-65.18,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2024-01-11T00:00:00Z,-56.67,-65.1,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2024-12-13T00:00:00Z,-56.07,-64.1,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2024-12-26T00:00:00Z,-55.23,-64.42,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2025-01-10T00:00:00Z,-54.02,-63.88,https://usicecenter.gov/Products/AntarcIcebergs
EONET_5359,Iceberg A76C,Sea and Lake Ice,2025-01-23T00:00:00Z,-52.84,-63.79,https://usicecenter.gov/Products/AntarcIcebergs
